Date_YMD,Status,Total,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujrat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerela,Ladakh,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
27-11-2020,Deceased,486,6,1,2,5,12,98,1,16,29,13,8,1,12,23,1,15,85,7,0,0,1,14,27,18,1,12,4,0,23,5,46
28-11-2020,Confirmed,41815,625,31,163,713,1890,4998,198,1598,1967,650,512,209,1522,6250,56,1634,5965,235,71,18,24,550,719,2765,59,1430,753,31,2152,424,3459
28-11-2020,Recovered,42275,1186,53,122,668,2734,6512,163,1523,2421,270,632,216,2132,5275,73,1317,3937,197,129,58,25,802,576,2178,31,1453,952,69,2527,342,3487
28-11-2020,Deceased,495,5,1,0,5,17,89,0,15,30,11,4,1,12,25,2,13,88,7,1,0,0,12,28,19,4,13,3,0,21,13,52
29-11-2020,Confirmed,39036,620,7,134,606,1273,4906,115,1564,1809,1026,471,198,1291,5643,75,1514,5544,161,36,17,44,518,733,2581,19,1459,805,0,1974,389,3367
29-11-2020,Recovered,45152,3787,41,96,537,1600,6325,135,1451,2794,940,491,214,1530,5861,82,1508,4362,198,126,15,174,707,664,2556,35,1471,948,0,2618,278,3445
29-11-2020,Deceased,444,7,3,1,6,10,68,1,16,26,12,5,0,15,27,0,13,85,10,0,0,0,4,15,18,1,9,4,0,24,8,54
30-11-2020,Confirmed,31179,381,13,159,457,1324,3726,159,1502,1604,515,370,167,998,3382,12,1383,3837,135,70,2,27,418,553,2677,4,1410,593,54,2015,455,2671
30-11-2020,Recovered,42282,934,47,110,547,2309,5824,150,1401,2120,855,483,288,2209,6055,80,1576,4196,165,75,59,188,809,572,2762,23,1456,1058,162,2472,352,2730
30-11-2020,Deceased,482,4,0,0,5,21,108,1,20,27,10,9,1,13,21,1,10,80,8,0,0,0,5,27,20,1,9,3,0,19,9,48
01-12-2020,Confirmed,36474,685,14,222,482,1893,4006,161,1477,1871,709,454,181,1330,5375,62,1357,4930,198,65,22,23,378,618,2347,42,1404,502,31,1657,473,3315
01-12-2020,Recovered,43208,1094,45,135,567,2164,5036,128,1547,2461,761,503,227,886,6151,76,1683,6290,152,158,73,108,669,812,3007,5,1411,894,34,2059,538,3340
01-12-2020,Deceased,501,4,0,0,4,31,86,2,15,28,21,8,5,14,26,2,10,95,8,1,1,0,5,14,19,1,10,3,0,27,7,52
02-12-2020,Confirmed,35506,663,24,173,680,1648,3944,117,1512,1607,633,452,206,1440,6316,146,1439,3350,147,79,22,45,480,599,1990,40,1428,565,38,1763,516,3271
02-12-2020,Recovered,40908,1159,32,138,636,1205,5329,64,1570,2646,1027,403,262,983,5924,77,1838,3796,219,60,12,164,660,518,3235,23,1398,925,57,2607,473,3275
02-12-2020,Deceased,526,7,0,2,6,27,82,3,14,32,11,6,2,16,28,0,17,111,2,2,0,0,6,21,19,1,11,1,2,29,13,51
03-12-2020,Confirmed,36574,664,28,165,571,1555,3734,124,1540,1635,837,582,233,1446,5376,68,1450,5182,146,51,12,29,434,756,2086,28,1416,609,39,1920,491,3246
03-12-2020,Recovered,42991,835,37,177,502,1982,4834,119,1427,2760,544,419,208,894,5590,71,1569,8066,235,87,63,52,629,706,3232,8,1413,873,58,1696,433,3257
03-12-2020,Deceased,541,11,0,2,7,22,82,3,13,32,18,10,6,13,31,0,13,115,3,2,0,0,5,20,20,0,14,3,0,31,12,49
04-12-2020,Confirmed,36711,599,19,169,619,1579,4067,94,1510,1602,803,544,219,1247,5718,41,1324,5229,155,62,7,22,377,724,1934,47,1391,631,33,1951,618,3206
04-12-2020,Recovered,42359,913,36,121,605,1513,4862,124,1627,2770,578,647,206,877,5496,37,1556,6776,273,78,35,239,642,643,3141,7,1426,802,68,2247,560,3215
04-12-2020,Deceased,511,6,1,2,6,15,73,0,18,19,13,12,1,13,29,1,14,127,1,2,0,1,5,20,19,1,15,2,0,29,10,52
05-12-2020,Confirmed,36010,630,17,157,573,1583,3419,115,1514,1557,905,501,196,1325,5848,108,1352,4922,166,97,25,35,409,636,2076,21,1366,596,24,1833,680,3175
05-12-2020,Recovered,41885,882,20,163,758,1380,4916,118,1535,2551,945,469,288,1400,5820,84,1449,5834,210,73,24,0,605,671,3198,9,1407,921,62,2230,457,3207
05-12-2020,Deceased,482,4,0,2,5,21,77,1,15,25,13,12,1,12,32,0,12,95,4,0,0,0,5,23,20,3,15,3,0,23,8,49
06-12-2020,Confirmed,33178,667,11,97,585,1229,2706,112,1455,1498,553,531,92,1321,4777,53,1455,4757,216,73,21,39,393,802,2089,26,1320,622,31,1932,424,3143
06-12-2020,Recovered,39078,914,24,84,572,702,4622,131,1485,1887,520,366,134,889,5217,81,1585,7486,193,61,17,4,570,623,2818,6,1398,993,59,1993,346,3167
06-12-2020,Deceased,390,9,0,4,3,12,69,1,17,24,11,4,7,10,28,0,11,40,7,2,0,1,6,10,20,0,16,2,0,24,4,46
07-12-2020,Confirmed,26227,316,20,166,439,1423,1674,90,1380,1392,739,280,179,998,3272,3,1452,3075,152,77,2,39,368,613,1927,6,1312,517,6,1453,512,2214
07-12-2020,Recovered,39293,595,48,131,679,1861,3818,154,1568,2140,1106,386,214,1601,4705,97,1390,7345,149,120,33,5,607,886,2664,17,1389,862,42,1861,471,2231
07-12-2020,Deceased,386,5,0,2,2,21,63,3,14,23,7,9,2,11,23,1,10,40,3,0,0,0,7,19,19,2,16,2,1,20,10,48
08-12-2020,Confirmed,32083,551,22,94,684,1467,3188,159,1325,1391,504,470,182,1280,5032,73,1345,4026,171,96,32,61,349,492,1604,13,1236,682,28,1776,632,2941
08-12-2020,Recovered,36583,744,37,102,674,1525,3307,146,1531,1557,808,524,188,1019,4735,42,1497,6365,169,113,8,8,523,792,2380,20,1330,761,15,2111,436,2971
08-12-2020,Deceased,402,4,0,2,3,15,57,0,15,13,14,6,0,13,31,1,11,53,2,2,0,1,6,30,20,0,13,3,0,23,12,49
09-12-2020,Confirmed,31637,618,24,146,690,1421,2463,101,1318,1400,729,369,191,1279,4875,76,1272,4981,138,101,9,29,386,597,1511,24,1232,721,20,1326,515,2956
09-12-2020,Recovered,37693,785,7,178,707,1146,4177,132,1550,1588,819,342,202,3218,4647,48,1323,5111,135,169,18,62,442,530,2577,19,1315,753,44,2022,425,3009
09-12-2020,Deceased,413,3,0,1,3,13,50,2,13,26,12,6,3,20,35,0,8,75,7,0,0,0,5,16,17,0,14,3,0,20,13,47
10-12-2020,Confirmed,29411,538,18,140,595,1518,1575,95,1270,1250,773,366,173,1238,4470,26,1319,3824,151,75,7,94,343,628,1592,26,1220,643,31,1662,830,2801
10-12-2020,Recovered,37707,558,42,165,442,1934,3307,159,1465,1501,375,526,220,5076,4847,70,1307,5008,96,28,8,18,458,503,2339,27,1302,805,35,1495,513,2951
10-12-2020,Deceased,411,2,0,1,4,16,61,0,12,26,8,8,2,12,26,0,7,70,0,1,0,1,5,27,15,0,17,2,0,24,12,49
11-12-2020,Confirmed,29961,520,18,127,618,1491,2385,104,1223,1065,651,434,174,1210,4642,41,1222,4268,174,59,23,32,387,543,1473,27,1235,612,21,1561,725,2753
11-12-2020,Recovered,33492,519,424,149,674,2477,2402,130,1403,1812,770,422,168,1807,4748,17,1347,2774,144,44,30,66,408,651,2768,31,1311,502,46,1875,508,2873
11-12-2020,Deceased,442,2,0,1,5,14,60,0,13,23,20,11,2,16,29,1,9,87,2,1,1,0,4,29,14,1,17,3,1,14,9,50
12-12-2020,Confirmed,30354,510,7,152,596,1632,1935,70,1204,1008,597,419,189,1203,5949,26,1282,4259,177,98,17,42,335,480,1307,26,1218,635,18,1410,728,2710
12-12-2020,Recovered,33087,665,17,118,575,1322,3191,144,1338,1365,737,430,273,1531,5268,60,1418,3949,116,50,16,64,405,654,2193,24,1296,565,35,1761,435,2913
12-12-2020,Deceased,391,3,0,0,5,16,47,2,12,11,10,7,0,11,32,0,9,80,2,1,0,0,4,21,14,0,13,4,1,31,10,44
13-12-2020,Confirmed,27336,506,9,73,500,1259,1984,57,1175,990,424,382,144,1196,4698,17,1181,3717,119,123,11,33,393,621,1290,22,1195,573,23,1424,490,2580
13-12-2020,Recovered,30640,613,26,117,548,816,2539,101,1347,1426,740,505,179,2036,5258,131,1278,3083,102,31,8,7,386,616,1468,30,1276,609,25,1770,396,2994
13-12-2020,Deceased,338,5,0,2,4,13,33,1,11,7,8,6,4,5,29,0,13,70,0,3,0,0,5,20,14,0,12,4,1,16,4,47
14-12-2020,Confirmed,21941,305,23,146,425,1615,1376,112,1120,993,386,246,212,830,2707,11,1058,2949,54,75,5,19,332,459,1250,2,1141,384,10,1172,577,1834
14-12-2020,Recovered,34421,541,37,125,635,1735,2854,147,1389,1744,676,387,201,2164,4481,46,1084,4610,980,50,25,56,389,633,1666,55,1203,631,32,1972,707,2980
14-12-2020,Deceased,354,2,0,1,4,19,60,1,11,16,12,3,1,10,24,0,8,60,2,2,0,1,4,21,13,0,14,3,0,11,6,43
15-12-2020,Confirmed,26251,500,17,142,572,1605,1617,92,1110,822,435,346,209,1185,5218,51,1073,3442,83,66,9,33,300,394,1045,25,1132,491,9,1336,496,2289
15-12-2020,Recovered,33853,563,21,102,624,2880,2343,124,1236,1680,577,460,211,1594,5066,40,1347,4395,141,128,24,31,392,754,1722,33,1210,596,25,1852,524,2965
15-12-2020,Deceased,384,5,0,1,4,19,41,3,11,18,11,10,1,11,33,0,13,70,3,1,0,0,4,19,13,1,10,3,0,20,11,45
16-12-2020,Confirmed,18172,478,21,97,565,1661,1547,91,1160,807,484,332,190,1240,6185,21,1079,-5914,81,65,31,26,407,330,1247,33,1181,536,24,1199,567,2293
16-12-2020,Recovered,33360,715,14,90,466,1820,2734,104,1384,1452,1046,415,180,1403,5728,110,1257,3887,227,66,13,23,358,573,2237,19,1240,622,30,1765,498,2767
16-12-2020,Deceased,356,3,0,3,3,10,32,3,10,14,12,5,3,6,27,0,8,95,2,2,0,1,5,18,10,2,12,3,2,15,3,46
17-12-2020,Confirmed,26754,534,29,106,588,1584,1363,88,1115,714,463,385,211,1236,4969,5,1161,3880,81,69,5,33,351,448,1122,8,1174,509,17,1528,620,2245
17-12-2020,Recovered,30891,498,12,124,495,1634,2391,89,1305,1257,532,395,164,1497,4970,46,1326,4358,143,70,16,78,376,629,1974,19,1214,517,32,1159,676,2747
17-12-2020,Deceased,342,2,0,3,5,11,35,3,8,17,10,9,3,10,27,0,9,65,3,0,0,3,5,15,11,1,11,3,0,20,9,44
18-12-2020,Confirmed,26991,458,8,102,535,1413,1418,104,1075,749,482,388,274,1222,5456,9,1181,3994,86,48,9,12,358,439,1076,33,1134,551,21,1405,580,2239
18-12-2020,Recovered,29879,534,32,85,581,1325,2160,116,1155,1164,639,464,195,1039,4701,32,1450,4467,121,148,18,5,363,483,1655,22,1170,682,42,1584,547,2729
18-12-2020,Deceased,342,1,0,1,4,7,37,2,9,21,9,7,1,8,23,1,11,75,2,0,0,0,4,20,10,1,12,1,0,16,15,42
19-12-2020,Confirmed,26834,479,18,96,712,1368,1139,127,1026,590,385,301,247,1152,6293,18,1085,3940,58,32,16,9,356,435,989,122,1127,627,26,1205,584,2155
19-12-2020,Recovered,29758,497,11,108,793,1807,2168,110,1252,1075,390,465,234,2147,4749,68,1410,3119,141,61,17,25,362,560,1259,25,1202,721,30,1544,556,2717
19-12-2020,Deceased,342,4,0,1,6,9,32,0,7,13,3,4,2,15,29,0,15,74,2,0,0,0,3,19,9,0,14,4,0,23,9,43
20-12-2020,Confirmed,24622,438,1,63,599,953,1091,88,1010,577,319,257,172,1194,5711,9,1069,3811,48,32,12,1,372,337,978,12,1114,592,22,1230,464,1978
20-12-2020,Recovered,25734,589,17,64,584,1426,1275,91,1190,763,1083,475,182,1062,4471,78,1274,2064,134,89,6,43,338,544,1326,38,1198,643,31,1559,347,2627
20-12-2020,Deceased,332,2,0,5,5,9,26,3,7,5,6,4,0,5,30,0,13,98,1,1,0,0,4,12,9,1,15,3,0,19,5,40
21-12-2020,Confirmed,19147,214,22,101,287,1258,803,79,960,553,294,232,173,772,3423,7,1035,2834,38,5,2,16,363,336,913,3,1071,316,8,990,448,1515
21-12-2020,Recovered,30250,422,19,93,443,1738,1669,108,1268,905,596,458,205,1261,4494,52,1290,6053,133,72,10,50,309,535,1365,17,1157,612,29,1397,1013,2342
21-12-2020,Deceased,302,2,1,3,6,18,27,2,7,11,9,3,1,7,27,1,9,55,0,0,0,0,3,11,9,0,12,2,2,16,13,41
22-12-2020,Confirmed,23880,402,5,75,497,1380,939,96,988,534,332,308,209,1141,6049,10,1005,3106,39,41,9,8,319,287,807,34,1052,617,13,1203,611,1653
22-12-2020,Recovered,27032,412,10,113,577,1548,1434,88,1209,662,423,281,246,1136,5057,49,1053,4122,149,43,13,50,388,624,1159,16,1139,635,34,1330,655,2270
22-12-2020,Deceased,329,4,0,4,4,13,25,2,7,10,4,6,3,13,27,0,12,75,0,0,0,3,4,18,8,0,17,3,0,12,13,38
23-12-2020,Confirmed,24716,379,12,95,640,1337,871,125,958,495,437,250,202,958,6169,13,1007,3913,104,29,8,11,364,480,992,22,1066,635,15,818,564,1628
23-12-2020,Recovered,29946,490,22,103,309,1566,1585,70,1309,647,594,338,204,1206,4808,46,1223,7620,102,159,14,50,304,582,937,2,1131,573,18,1102,547,2153
23-12-2020,Deceased,315,3,0,5,5,15,18,2,6,5,5,3,0,9,22,0,12,93,1,1,1,1,3,13,8,1,12,4,3,21,8,34
24-12-2020,Confirmed,23444,357,9,95,668,1232,1063,90,990,519,374,291,177,1143,5177,32,1038,3580,49,12,15,13,263,360,1001,32,1035,574,13,1126,436,1590
24-12-2020,Recovered,24555,355,37,105,522,1692,1120,88,1181,759,317,299,213,1268,4801,22,1118,3171,143,28,24,83,324,469,970,9,1120,384,27,1183,579,2054
24-12-2020,Deceased,337,4,0,4,4,22,37,1,8,7,5,7,2,1,22,1,10,89,3,0,0,0,4,17,8,0,12,2,1,22,11,32
25-12-2020,Confirmed,22349,355,0,61,640,853,758,80,910,408,292,284,168,1005,5397,14,1031,3431,67,29,22,5,325,316,1023,20,1027,518,9,1214,468,1541
25-12-2020,Recovered,22184,354,16,95,489,1233,1370,101,1114,637,623,409,176,1102,4506,50,1234,1427,74,18,12,36,406,412,987,23,1103,491,17,1342,271,1954
25-12-2020,Deceased,251,2,0,0,2,14,30,0,6,4,3,1,0,5,16,0,12,71,3,0,0,0,3,9,7,0,12,3,0,12,5,31
26-12-2020,Confirmed,18575,282,9,74,474,1045,655,61,890,392,222,249,189,857,3527,39,1006,2854,33,2,0,2,334,305,785,115,1019,317,1,1098,374,1253
26-12-2020,Recovered,21466,442,23,105,730,1764,988,87,1002,600,266,369,179,964,3782,31,1129,1526,84,45,10,2,371,564,990,15,1098,536,15,1368,416,1861
26-12-2020,Deceased,280,1,0,2,6,12,23,3,7,7,11,6,2,7,21,0,9,60,0,3,0,1,4,12,7,0,11,2,1,14,13,33
27-12-2020,Confirmed,20333,349,2,29,545,825,757,72,850,362,158,260,125,911,4905,12,946,3314,53,5,4,0,303,279,843,46,1009,472,11,900,427,1435
27-12-2020,Recovered,21097,422,26,60,703,1134,939,79,920,620,610,264,134,1214,3463,21,1160,2124,73,27,3,23,319,483,1168,16,1091,509,23,1391,229,1740
27-12-2020,Deceased,281,2,0,2,4,18,16,0,7,9,6,2,1,11,25,0,18,66,4,0,0,0,4,18,6,0,10,2,0,13,7,29
28-12-2020,Confirmed,16072,212,7,58,309,1188,564,105,810,351,242,156,152,653,3047,5,876,2498,31,3,2,14,234,263,798,0,1005,205,7,940,205,1028
28-12-2020,Recovered,24822,410,18,90,617,1901,959,91,1016,571,394,275,154,1178,4172,16,1090,4501,74,30,19,20,324,450,1206,15,1074,551,16,1585,305,1614
28-12-2020,Deceased,250,4,0,1,3,26,21,3,6,8,2,6,1,8,14,0,9,50,0,0,0,1,3,13,7,1,11,2,0,16,6,27
29-12-2020,Confirmed,20542,326,13,66,622,1134,703,112,804,414,214,234,230,662,5887,25,853,3018,36,8,6,6,263,210,626,19,957,397,2,1021,317,1244
29-12-2020,Recovered,26589,364,17,87,523,1607,850,116,999,544,552,299,203,1344,5029,12,1122,5572,43,24,17,6,383,377,1149,13,1065,627,10,1369,555,1587
29-12-2020,Deceased,285,2,0,2,3,17,28,1,7,10,4,4,5,4,24,1,10,68,5,0,0,0,4,10,6,0,12,2,0,18,6,30
30-12-2020,Confirmed,21945,349,2,76,474,1069,677,97,799,382,220,217,223,973,6268,11,866,3537,41,21,9,4,305,361,770,13,945,474,12,1025,449,1178
30-12-2020,Recovered,26407,472,11,115,558,1588,940,114,834,476,755,270,185,1217,5707,32,1061,4913,80,19,6,29,328,324,1142,17,1060,592,14,1202,724,1557
30-12-2020,Deceased,299,4,0,3,4,14,21,2,7,7,6,1,2,7,28,0,13,90,1,1,0,0,3,9,6,1,17,3,0,12,9,28
31-12-2020,Confirmed,19026,338,8,72,392,1035,574,85,780,271,163,227,240,952,5215,19,844,3509,51,0,5,6,315,283,689,12,937,415,6,0,304,1170
31-12-2020,Recovered,21969,328,15,72,299,1518,888,75,916,497,341,249,218,1282,5376,12,866,3612,77,0,7,21,329,453,957,15,1038,316,16,0,539,1537
31-12-2020,Deceased,244,4,0,2,4,21,13,2,4,6,3,3,3,9,30,0,11,58,1,0,0,0,2,10,7,0,13,3,0,0,5,29
01-01-2021,Confirmed,20159,326,0,40,463,932,585,69,734,286,193,256,128,877,4991,59,780,3524,18,0,12,2,245,248,609,12,921,461,4,1786,361,1153
01-01-2021,Recovered,23838,350,2,82,404,1019,717,78,907,533,412,248,105,1084,5111,9,900,4279,64,0,2,14,301,408,942,5,1029,617,28,2082,492,1496
01-01-2021,Deceased,237,0,0,4,3,4,21,0,3,6,2,1,0,6,23,0,12,59,1,0,0,0,3,8,4,1,13,3,0,27,6,26
02-01-2021,Confirmed,18144,238,8,38,397,1147,494,95,741,239,149,244,151,755,5328,25,731,3218,37,40,3,0,251,242,467,10,910,293,8,682,263,863
02-01-2021,Recovered,20903,279,10,80,490,1963,496,104,922,425,339,260,205,976,4985,10,855,2110,40,88,3,5,232,315,890,13,1007,535,16,1190,463,1443
02-01-2021,Deceased,216,3,0,2,3,11,14,0,5,4,2,1,4,3,21,0,9,51,1,0,0,0,4,15,5,1,11,2,0,8,7,28
03-01-2021,Confirmed,16678,232,5,15,282,714,424,65,715,218,67,182,137,810,4600,6,724,3282,38,12,4,1,192,207,502,9,867,394,6,737,267,896
03-01-2021,Recovered,19658,352,7,60,631,1237,708,83,938,450,433,205,159,743,4668,10,947,2064,33,13,18,9,244,263,801,33,1002,574,14,1179,244,1432
03-01-2021,Deceased,215,4,0,1,2,14,14,2,4,2,6,1,1,8,25,0,14,35,1,0,0,0,3,12,5,0,10,3,0,16,5,26
04-01-2021,Confirmed,16278,128,9,36,344,1147,384,40,698,244,122,133,160,600,3021,5,621,4875,51,22,0,5,183,222,457,1,838,238,1,711,301,597
04-01-2021,Recovered,29209,252,15,67,430,1349,727,88,898,391,304,419,232,1283,5145,21,857,10362,47,18,26,9,298,490,755,22,985,518,6,1054,695,1347
04-01-2021,Deceased,200,3,0,2,3,12,12,2,3,6,2,5,1,3,19,0,7,29,3,0,0,0,2,24,4,0,10,2,0,10,8,25
05-01-2021,Confirmed,17909,377,3,41,411,1021,442,80,655,259,102,137,151,815,5615,16,671,3160,86,24,11,2,198,211,397,17,820,253,1,729,254,812
05-01-2021,Recovered,21161,278,11,50,456,1651,557,70,868,300,307,215,255,1377,4922,22,839,2828,751,12,6,30,271,293,751,9,971,317,11,928,483,1166
05-01-2021,Deceased,265,4,0,3,7,25,12,1,4,4,4,6,2,8,24,0,14,64,2,2,0,0,2,4,5,0,11,3,0,20,9,24
06-01-2021,Confirmed,20472,289,9,43,408,1050,654,92,665,316,105,126,194,784,6394,12,730,4382,66,19,13,17,231,258,436,13,811,417,2,729,227,868
06-01-2021,Recovered,19689,428,0,79,424,1042,719,82,897,329,260,264,165,1238,5110,28,633,2570,29,14,7,22,230,235,564,42,943,472,9,1067,415,1271
06-01-2021,Deceased,222,3,0,0,5,10,16,0,4,7,2,3,2,6,25,0,8,66,0,0,0,1,0,8,4,0,11,2,2,9,5,22
07-01-2021,Confirmed,18123,295,4,57,377,1010,486,119,667,274,131,127,195,761,5051,11,774,3729,47,11,9,6,230,277,509,14,805,379,8,503,249,921
07-01-2021,Recovered,20503,368,13,48,423,1253,780,90,899,377,191,187,195,812,5638,15,750,3350,35,27,12,7,282,290,735,13,911,305,8,646,439,1295
07-01-2021,Deceased,233,1,0,2,4,7,19,0,3,6,1,3,1,7,25,0,12,72,1,0,0,2,1,10,4,0,12,3,0,10,6,18
08-01-2021,Confirmed,18453,319,7,50,452,960,444,83,685,281,136,122,207,970,5142,1,614,3693,48,24,3,4,245,299,471,14,790,346,5,767,269,926
08-01-2021,Recovered,19242,308,9,54,504,759,823,105,892,340,171,273,188,657,5325,13,809,2890,58,5,13,4,244,252,537,86,897,397,9,1001,390,1136
08-01-2021,Deceased,229,1,0,0,4,15,10,0,3,3,2,4,2,3,23,0,9,73,0,2,0,1,2,15,0,0,8,2,1,17,7,21
09-01-2021,Confirmed,18820,199,3,34,493,1014,519,81,675,279,84,127,236,899,5528,7,541,3581,67,32,16,11,206,248,430,5,761,298,0,1286,287,787
09-01-2021,Recovered,19460,423,16,56,411,770,603,89,851,211,175,272,205,872,5424,7,826,2401,31,24,1,25,269,301,1098,29,882,474,0,1375,243,978
09-01-2021,Deceased,213,1,0,1,2,15,12,2,5,6,3,2,2,4,22,0,10,57,1,0,0,1,1,2,4,0,7,2,0,24,6,20
10-01-2021,Confirmed,16086,227,5,25,359,661,399,66,671,234,86,113,145,792,4545,10,620,3558,14,19,17,3,260,299,475,4,724,351,8,275,223,823
10-01-2021,Recovered,16737,289,3,29,408,962,602,100,806,286,202,195,169,593,4659,16,816,2302,39,27,6,0,240,312,476,22,857,415,10,561,303,957
10-01-2021,Deceased,150,1,0,1,4,6,12,1,4,1,1,1,2,2,23,0,10,34,0,0,1,0,0,6,3,0,7,2,0,2,5,19
11-01-2021,Confirmed,12481,121,5,45,213,853,306,35,615,244,69,113,144,496,3110,3,485,2438,33,20,1,9,244,192,429,1,682,224,0,509,156,612
11-01-2021,Recovered,18578,213,8,64,378,1255,407,66,746,201,164,355,229,797,3922,17,650,4286,46,24,2,16,228,265,568,30,869,461,7,770,523,939
11-01-2021,Deceased,166,2,0,3,5,15,13,2,3,6,2,1,1,4,20,0,7,40,0,0,0,0,1,2,2,0,6,1,0,9,5,16
12-01-2021,Confirmed,15903,197,5,55,344,729,386,92,602,192,75,113,127,751,5507,13,471,2936,32,20,6,10,225,254,293,7,671,301,2,495,184,751
12-01-2021,Recovered,17762,234,7,56,214,1207,545,94,855,290,174,198,153,1181,4270,15,615,3282,28,19,5,12,181,315,675,16,827,293,3,789,276,879
12-01-2021,Deceased,200,2,0,0,4,12,16,0,3,8,0,1,0,5,25,1,8,50,0,0,0,0,2,9,3,0,8,2,0,10,11,18
13-01-2021,Confirmed,17015,203,1,53,294,671,357,96,583,225,93,121,152,746,6004,5,456,3556,44,18,4,6,210,258,373,8,673,331,6,466,209,723
13-01-2021,Recovered,17797,231,4,40,391,930,534,78,792,250,71,174,152,765,5158,49,655,3009,56,9,1,7,170,222,790,10,821,394,8,879,289,794
13-01-2021,Deceased,201,1,0,1,2,10,11,1,4,2,2,0,0,3,26,0,6,70,0,1,0,2,1,7,3,0,6,3,1,15,4,18
14-01-2021,Confirmed,15677,179,15,19,314,607,340,103,570,187,62,79,144,408,5490,7,420,3579,18,18,7,32,222,213,281,7,665,276,5,501,154,680
14-01-2021,Recovered,15943,219,5,31,238,970,390,67,737,329,81,237,173,564,4337,29,598,3309,41,17,5,11,210,253,384,155,826,238,6,539,187,694
14-01-2021,Deceased,189,4,0,0,2,10,4,2,3,6,0,3,0,3,19,0,8,70,0,0,0,0,1,10,2,1,4,1,0,14,3,17
15-01-2021,Confirmed,15155,94,4,15,346,521,295,80,535,161,51,144,96,708,5624,2,429,3145,24,4,0,4,186,241,310,13,621,202,5,472,141,623
15-01-2021,Recovered,16809,232,8,42,371,1009,427,61,738,236,95,179,133,643,4603,12,574,3500,34,4,7,22,256,257,377,12,805,253,4,956,234,656
15-01-2021,Deceased,176,1,0,1,2,7,10,1,3,7,0,5,1,3,23,0,6,45,0,0,0,2,2,12,0,0,5,2,1,15,6,16
16-01-2021,Confirmed,15050,114,6,32,239,566,299,83,505,167,71,109,119,584,5960,1,365,2910,24,2,4,15,178,175,238,5,610,249,4,523,226,609
16-01-2021,Recovered,17202,326,8,61,328,615,397,69,764,218,83,256,158,676,5011,12,793,3039,79,15,16,2,230,322,558,10,775,417,7,930,272,666
16-01-2021,Deceased,181,0,0,4,4,7,6,3,3,4,1,1,1,4,27,0,5,52,1,0,0,0,1,14,2,0,6,1,1,12,4,15
17-01-2021,Confirmed,13962,161,3,22,211,323,246,60,518,178,70,126,87,745,5005,7,355,3081,21,12,8,4,183,239,261,9,589,299,0,391,112,565
17-01-2021,Recovered,14513,251,7,30,383,351,385,59,704,211,126,182,111,855,4408,9,478,2342,58,12,7,4,228,195,496,6,770,379,0,666,98,621
17-01-2021,Deceased,145,1,0,3,4,7,8,0,2,2,2,0,0,4,21,0,2,50,0,0,0,0,1,5,1,0,7,2,0,6,5,12
18-01-2021,Confirmed,9987,81,1,33,144,471,161,53,495,119,35,82,100,435,3346,1,304,1924,11,2,1,3,134,124,213,0,551,206,3,376,120,389
18-01-2021,Recovered,17127,263,2,139,344,1301,362,66,700,280,103,194,131,973,3921,11,540,3854,58,2,5,4,255,278,626,9,758,346,5,622,330,569
18-01-2021,Deceased,137,1,0,2,3,7,8,0,2,4,1,1,4,9,17,0,3,35,0,0,0,0,1,5,3,0,8,2,0,4,6,10
19-01-2021,Confirmed,13787,179,3,23,189,383,231,112,485,153,41,113,101,645,6186,5,304,2294,33,3,6,5,122,208,209,14,543,256,3,334,116,412
19-01-2021,Recovered,17229,231,8,106,595,436,222,115,709,241,81,120,141,807,4296,6,725,4516,93,18,11,7,250,247,537,9,772,298,3,789,251,513
19-01-2021,Deceased,162,1,0,0,1,10,10,0,2,4,0,1,3,6,26,1,7,50,1,0,0,0,1,7,2,1,9,2,0,4,2,11
20-01-2021,Confirmed,15279,173,0,32,209,594,228,87,490,105,63,109,125,501,6815,6,280,3015,19,7,5,1,157,199,213,5,549,267,1,390,153,409
20-01-2021,Recovered,20071,196,6,98,257,718,405,84,707,204,72,113,170,665,7364,9,997,4589,10,7,17,7,270,202,438,1,713,351,2,682,131,509
20-01-2021,Deceased,152,0,0,2,3,10,10,0,2,4,0,0,0,4,18,0,7,59,0,0,0,0,0,4,2,0,9,2,0,7,3,6
21-01-2021,Confirmed,14495,139,1,21,168,560,227,55,471,133,39,117,67,674,6334,5,301,2886,19,4,12,3,143,180,265,5,596,226,2,195,162,416
21-01-2021,Recovered,17734,254,9,116,315,711,246,54,727,185,55,104,136,815,6229,8,704,3980,43,6,6,2,224,227,406,17,705,224,4,345,283,517
21-01-2021,Deceased,161,0,0,0,4,8,8,1,1,3,3,1,1,2,21,0,6,52,0,2,0,0,1,15,2,0,9,1,0,6,4,9
22-01-2021,Confirmed,14323,137,1,17,168,440,266,70,451,120,41,88,75,324,6753,0,347,2779,15,2,3,2,154,206,201,1,574,214,4,303,110,406
